ip,city,region,country,loc,timezone,country_name,latitude,longitude,org,hostname,postal,bogon
194.183.97.17,Guadalajara,Castille-La Mancha,ES,"40.6286,-3.1618",Europe/Madrid,Spain,40.6286,-3.1618,AS3257 GTT Communications Inc.,,19001,
194.208.79.18,Rankweil,Vorarlberg,AT,"47.2711,9.6431",Europe/Vienna,Austria,47.2711,9.6431,AS5385 Russmedia IT GmbH,194-208-079-018.tele.net,6830,
194.224.196.204,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
194.224.22.9,Pinto,Madrid,ES,"40.2415,-3.7000",Europe/Madrid,Spain,40.2415,-3.7000,AS3352 TELEFONICA DE ESPANA,9.8.22.224.194.in-addr.arpa,28320,
194.224.227.74,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
194.30.106.50,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,"AS3262 SAREnet, S.A.",mail.freixenet.es,28001,
194.30.26.30,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,"AS3262 SAREnet, S.A.",194_30_26_30_cond0002.lpp_ga_bi.ips.sarenet.es,28001,
194.50.141.137,Golitsyno,Moscow Oblast,RU,"55.6093,36.9821",Europe/Moscow,Russia,55.6093,36.9821,AS198539 Objedinennye Seti Ltd.,,143040,
194.69.251.41,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS15450 Alhambra Systems SA,alh251041.alhsys.es,28001,
194.98.70.135,London,England,GB,"51.5085,-0.1257",Europe/London,United Kingdom,51.5085,-0.1257,AS702 Verizon Business,ip135.airbus.com,EC1A,
194.98.70.142,London,England,GB,"51.5085,-0.1257",Europe/London,United Kingdom,51.5085,-0.1257,AS702 Verizon Business,ip142.airbus.com,EC1A,
195.128.174.142,Skanderborg,Central Jutland,DK,"56.0343,9.9318",Europe/Copenhagen,Denmark,56.0343,9.9318,AS48854 team.blue Denmark A/S,vdom97.net.dk2.zitcom.dk,8660,
195.132.241.93,Vaulx-en-Velin,Auvergne-Rhône-Alpes,FR,"45.7869,4.9251",Europe/Paris,France,45.7869,4.9251,AS15557 SFR SA,93.241.132.195.rev.sfr.net,69120,
195.135.250.117,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,,reverse-195-135-250-117.digimobil.es,28001,
195.149.215.221,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,"AS2134 Santander Global Technology, S.L.U",proxy.gruposantander.com,28001,
195.235.177.135,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,135.128.177.235.195.in-addr.arpa,28001,
195.235.248.95,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,"AS30846 MAPFRE INTERNET, S.A.",,28001,
195.235.248.96,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,"AS30846 MAPFRE INTERNET, S.A.",,28001,
195.235.92.25,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.242.218.133,Kyiv,Kyiv City,UA,"50.4547,30.5238",Europe/Kiev,Ukraine,50.4547,30.5238,AS6849 PJSC Ukrtelecom,,03027,
195.245.193.60,Copenhagen,Capital Region,DK,"55.6759,12.5655",Europe/Copenhagen,Denmark,55.6759,12.5655,AS41240 Trygg-Hansa Forsakringsaktiebolag (publ),,0917,
195.245.248.7,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,smtp-in0.munimadrid.es,28001,
195.53.109.63,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,63.56.109.53.195.in-addr.arpa,28001,
195.53.125.133,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,195-53-125-133.rad.tsai.es,28001,
195.53.168.35,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.53.184.207,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,207.0.184.53.195.in-addr.arpa,28001,
195.53.212.39,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.53.224.116,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.53.71.8,Málaga,Andalusia,ES,"36.7202,-4.4203",Europe/Madrid,Spain,36.7202,-4.4203,AS3352 TELEFONICA DE ESPANA,,29001,
195.55.122.82,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,82.80.122.55.195.in-addr.arpa,28001,
195.55.133.108,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,108.104.133.55.195.in-addr.arpa,28001,
195.55.14.126,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.55.142.49,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.55.246.162,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.55.66.182,Madrid,Madrid,ES,"40.4050,-3.8783",Europe/Madrid,Spain,40.4050,-3.8783,AS3352 TELEFONICA DE ESPANA,,28668,
195.57.124.71,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.57.139.13,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,13.0.139.57.195.in-addr.arpa,28001,
195.57.19.96,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.57.30.170,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,170.168.30.57.195.in-addr.arpa,28001,
195.57.42.1,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.57.84.106,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.57.92.155,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,155.144.92.57.195.in-addr.arpa,28001,
195.61.140.5,Brussels,Brussels Capital,BE,"50.8505,4.3488",Europe/Brussels,Belgium,50.8505,4.3488,,,1000,
195.76.181.177,Madrid,Madrid,ES,"40.4353,-3.6495",Europe/Madrid,Spain,40.4353,-3.6495,AS3352 TELEFONICA DE ESPANA,,28491,
195.76.206.12,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.76.34.70,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,195-76-34-070.rad.tsai.es,28001,
195.76.89.2,Inca,Balearic Islands,ES,"39.7211,2.9109",Europe/Madrid,Spain,39.7211,2.9109,AS3352 TELEFONICA DE ESPANA,,07300,
195.76.9.187,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS31627 Servicios Para Medios De Pago S.A.,,28001,
195.76.9.222,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS31627 Servicios Para Medios De Pago S.A.,,28001,
195.77.128.141,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.77.16.215,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,inf16215.gva.es,28001,
195.77.241.242,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.77.62.138,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
195.77.63.29,Madrid,Madrid,ES,"40.4165,-3.7026",Europe/Madrid,Spain,40.4165,-3.7026,AS3352 TELEFONICA DE ESPANA,,28001,
196.202.52.66,Giza,Giza,EG,"30.0094,31.2086",Africa/Cairo,Egypt,30.0094,31.2086,AS8452 TE-AS,host-196.202.52.66-static.tedata.net,,
197.0.95.81,Sousse,Sūsah,TN,"35.8254,10.6370",Africa/Tunis,Tunisia,35.8254,10.6370,AS37705 TOPNET,,,
198.143.133.154,Twentynine Palms,California,US,"34.1356,-116.0542",America/Los_Angeles,United States,34.1356,-116.0542,AS32475 SingleHop LLC,154.133.143.198.unassigned.ord.singlehop.net,92277,
198.144.116.21,Torrance,California,US,"33.8359,-118.3406",America/Los_Angeles,United States,33.8359,-118.3406,AS3257 GTT Communications Inc.,,90503,
198.199.64.129,North Bergen,New Jersey,US,"40.8043,-74.0121",America/New_York,United States,40.8043,-74.0121,"AS14061 DigitalOcean, LLC",ccaonline.sonar.software,07047,
198.199.66.41,North Bergen,New Jersey,US,"40.8043,-74.0121",America/New_York,United States,40.8043,-74.0121,"AS14061 DigitalOcean, LLC",,07047,
198.211.105.73,North Bergen,New Jersey,US,"40.8043,-74.0121",America/New_York,United States,40.8043,-74.0121,"AS14061 DigitalOcean, LLC",sahotahomeloans.com,07047,
198.36.87.81,Frankfurt am Main,Hesse,DE,"50.1155,8.6842",Europe/Berlin,Germany,50.1155,8.6842,AS395228 Adient US LLC,,60306,
198.50.242.189,Montréal,Quebec,CA,"45.5040,-73.5747",America/Toronto,Canada,45.5040,-73.5747,AS16276 OVH SAS,ip189.ip-198-50-242.net,H3A,
198.57.247.169,Provo,Utah,US,"40.2347,-111.6447",America/Denver,United States,40.2347,-111.6447,AS46606 Unified Layer,gator3205.hostgator.com,84606,
198.72.102.181,Montréal,Quebec,CA,"45.5088,-73.5878",America/Toronto,Canada,45.5088,-73.5878,AS32613 iWeb Technologies Inc.,,H3H,
198.72.102.182,Montréal,Quebec,CA,"45.5088,-73.5878",America/Toronto,Canada,45.5088,-73.5878,AS32613 iWeb Technologies Inc.,,H3H,
198.72.106.180,Montréal,Quebec,CA,"45.5088,-73.5878",America/Toronto,Canada,45.5088,-73.5878,AS32613 iWeb Technologies Inc.,,H3H,
198.72.106.182,Montréal,Quebec,CA,"45.5088,-73.5878",America/Toronto,Canada,45.5088,-73.5878,AS32613 iWeb Technologies Inc.,,H3H,
198.72.106.183,Montréal,Quebec,CA,"45.5088,-73.5878",America/Toronto,Canada,45.5088,-73.5878,AS32613 iWeb Technologies Inc.,,H3H,
198.72.106.190,Montréal,Quebec,CA,"45.5088,-73.5878",America/Toronto,Canada,45.5088,-73.5878,AS32613 iWeb Technologies Inc.,,H3H,
198.72.120.49,Montréal,Quebec,CA,"45.5088,-73.5878",America/Toronto,Canada,45.5088,-73.5878,AS32613 iWeb Technologies Inc.,,H3H,
199.101.132.162,Dallas,Texas,US,"32.7831,-96.8067",America/Chicago,United States,32.7831,-96.8067,AS40824 WZ Communications Inc.,,75201,
199.101.134.201,Dallas,Texas,US,"32.7831,-96.8067",America/Chicago,United States,32.7831,-96.8067,AS40824 WZ Communications Inc.,,75201,
199.101.134.202,Dallas,Texas,US,"32.7831,-96.8067",America/Chicago,United States,32.7831,-96.8067,AS40824 WZ Communications Inc.,,75201,
199.101.134.203,Dallas,Texas,US,"32.7831,-96.8067",America/Chicago,United States,32.7831,-96.8067,AS40824 WZ Communications Inc.,,75201,
199.101.134.204,Dallas,Texas,US,"32.7831,-96.8067",America/Chicago,United States,32.7831,-96.8067,AS40824 WZ Communications Inc.,,75201,
199.16.156.124,Atlanta,Georgia,US,"33.7718,-84.3757",America/New_York,United States,33.7718,-84.3757,AS13414 Twitter Inc.,,30308,
199.16.156.125,Atlanta,Georgia,US,"33.7718,-84.3757",America/New_York,United States,33.7718,-84.3757,AS13414 Twitter Inc.,,30308,
199.16.156.126,Atlanta,Georgia,US,"33.7718,-84.3757",America/New_York,United States,33.7718,-84.3757,AS13414 Twitter Inc.,,30308,
199.188.74.110,Cheyenne,Wyoming,US,"41.1437,-104.7962",America/Denver,United States,41.1437,-104.7962,AS18978 Enzu Inc,110.74-188-199.rdns.scalabledns.com,82001,
199.30.16.128,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,,23917,
199.30.16.139,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,,23917,
199.30.20.11,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-11.search.msn.com,23917,
199.30.20.13,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-13.search.msn.com,23917,
199.30.20.157,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-157.search.msn.com,23917,
199.30.20.158,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-158.search.msn.com,23917,
199.30.20.161,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-161.search.msn.com,23917,
199.30.20.162,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-162.search.msn.com,23917,
199.30.20.18,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-18.search.msn.com,23917,
199.30.20.2,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-2.search.msn.com,23917,
199.30.20.203,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-203.search.msn.com,23917,
199.30.20.207,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-207.search.msn.com,23917,
199.30.20.208,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-208.search.msn.com,23917,
199.30.20.21,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-21.search.msn.com,23917,
199.30.20.214,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-214.search.msn.com,23917,
199.30.20.215,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-215.search.msn.com,23917,
199.30.20.216,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-216.search.msn.com,23917,
199.30.20.218,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-218.search.msn.com,23917,
199.30.20.223,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-223.search.msn.com,23917,
199.30.20.231,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-231.search.msn.com,23917,
199.30.20.235,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-235.search.msn.com,23917,
199.30.20.3,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-3.search.msn.com,23917,
199.30.20.35,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-35.search.msn.com,23917,
199.30.20.48,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-48.search.msn.com,23917,
199.30.20.5,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-5.search.msn.com,23917,
199.30.20.58,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-58.search.msn.com,23917,
199.30.20.6,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-6.search.msn.com,23917,
199.30.20.63,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-63.search.msn.com,23917,
199.30.20.65,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-65.search.msn.com,23917,
199.30.20.66,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-66.search.msn.com,23917,
199.30.20.7,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-7.search.msn.com,23917,
199.30.20.9,Boydton,Virginia,US,"36.6676,-78.3875",America/New_York,United States,36.6676,-78.3875,AS8075 Microsoft Corporation,msnbot-199-30-20-9.search.msn.com,23917,
199.30.24.118,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-118.search.msn.com,98848,
199.30.24.128,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-128.search.msn.com,98848,
199.30.24.133,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-133.search.msn.com,98848,
199.30.24.136,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-136.search.msn.com,98848,
199.30.24.139,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-139.search.msn.com,98848,
199.30.24.142,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-142.search.msn.com,98848,
199.30.24.180,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-180.search.msn.com,98848,
199.30.24.188,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-188.search.msn.com,98848,
199.30.24.218,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-218.search.msn.com,98848,
199.30.24.228,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-228.search.msn.com,98848,
199.30.24.24,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-24.search.msn.com,98848,
199.30.24.30,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-30.search.msn.com,98848,
199.30.24.73,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-73.search.msn.com,98848,
199.30.24.79,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-79.search.msn.com,98848,
199.30.24.90,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-24-90.search.msn.com,98848,
199.30.25.135,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-25-135.search.msn.com,98848,
199.30.25.139,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-25-139.search.msn.com,98848,
199.30.25.167,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-25-167.search.msn.com,98848,
199.30.25.178,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-25-178.search.msn.com,98848,
199.30.25.19,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-25-19.search.msn.com,98848,
199.30.25.196,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-199-30-25-196.search.msn.com,98848,
